ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
B000H7D1HK,A2NH4YJLA1MDKW,"Lizet Aguiar ""Liz""",0,5,1,2007-01-22,Earl Grey,Did not like this tea. It smelled so strong right out of the box that I never brewed it. Won't buy it again.
B007OXJKF2,A1Y328SEPZL8T6,K. Violetta,0,0,1,2012-01-27,Worst K Cup yet,"I will never purchase this one again. In addition to not smelling or tasting like a cinnamon roll whatsoever, it also has a really burned taste to it. Perhaps change the name to charred cinnamon roll? Yuck."
B003JURR2C,A369P3JQ61X63T,CandyRedStand2010,2,2,1,2011-12-07,AWFUL! DONT WASTE YOUR MONEY!!!,The item pictured is NOT what you will receive. I got 8 tiny cheese blocks rather than the 4 larger ones pictured. Only 3 flavors rather than 4. Then there is the sausages...3 of the same flavor rather than 3 different flavors and they were all different brands and sizes. Not to mention its not in the nice package shown. They were literally thrown in a plain cardboard box! I sent these back as I would have been ashamed to give them as a gift. Amazon really needs to check up on its outside vendors!
B004K30HO2,AL99WWHVTAXIX,Eileen,0,1,1,2011-06-05,Poor Performance,"I got coffee grounds in my cup 4 out of the 5 times I used these. Very disappointed because I would like to use my coffee. The hole punctured in the bottom is larger than the one punched out with the regular K-cups, probably due to the design on the bottom of the cup. I have to flush the system each time I have used this product, wasting time and water."
B003AYL9NU,A2A4G95R8KOV71,kaytee,1,2,1,2011-03-11,Not So Much,We have a year old pug who will eat just about anything but these!  Unfortunately he just would not go near them no matter how hard we tried to peak his interest.
B006BXV176,A1N6AY0XTAPBM2,Vickie T.,0,0,1,2012-04-25,I won't be putting these on my shopping list,"These are awful. They do not taste like bananas, nor do they have any chocolate flavor. I would describe the taste as being primarily ""health food energy bar"" with undertones of fruit puree and a burned bittersweet aftertaste. The texture is soft, dense, and slightly dry, with little bits of something crunchy scattered through it.<br /><br />I have had other Kashi products that I liked, particularly the oatmeal dark chocolate cookies, but I would never purchase these nor would I recommend them to anyone."
B004LOABSC,A7SK7TU79ZXE5,Pentamom,9,11,1,2011-06-20,"Thin as a pencil, smelly","I am a frequent user of bully sticks from other vendors online and from pet stores. These are listed as ""THICK"" bully sticks. I usually buy thick ones from another vendor and my German Shepherd pup loves them and they last a couple of days. These arrived and I was immediately disappointed. Many of them are the thickness of a pencil or slightly thicker. They are about 1/3 the thickness of the ""thick"" bully sticks I usually buy. But I did not want to deal with sending them back so I gave one to my pup. It smelled HORRIBLE, like a person who had not washed in weeks. My pup liked them okay but because they are so thin she can eat an entire, 12"" one in under an hour. Will NOT buy these again."
B001BLXRPC,A2ZJ8YTXZ3KZVH,Kathrin Yoneoka,1,1,1,2010-09-16,Taste really stale,We had ordered this chips before and really loved them in the past. For some reason our last order (despite not being expired until December of 2010) has tasted horrible and stale. I am really considering whether I'll order them again.
B0025UA3AK,A3UY282RVUOKSK,D. Bradford,0,0,1,2011-11-11,Rollercoaster pricing,"This was $14 a few weeks ago, now it's $35.00+?<br /><br />Amazon:  Please do NOT offer us food at these end-of-the-world-is-nigh-so-clear-out-your-bank-account prices.<br /><br />Offer us a reasonable price or don't offer the item.<br /><br />Oh, and by the way, this frosting is only good if melted and poured onto a cake or bar cookie as a glaze.  Otherwise it's stiff and tastes sticky-sweet with a very strange texture.  Blah."
B003CW1R9G,A27S3EKWYSFRJZ,Christopher,2,3,1,2010-11-21,Used to be good,"Edited my review to reflect that this is a different prodct.<br /><br />5 React Gum is amazing, the best ever.<br /><br />However this is not that, this is React 2 gum which is awful. I ordered 2 boxes and got the wrong product but didn't notice until well after my return period had passed (I keep them in bulk since that had become hard to find). Take the original React gum, fruity, fantastic tasting and then put a big pile of really strong mint in it... Awful. Fruity + Mint doesn't work, at least not here. I hate every other 5 gum I've tried except the original 5 React so it's very disappointing they'd change it the way they did."
B00993B490,A4SZE46QC0CSX,farmer lady,1,3,1,2012-10-03,displeased,This is not what you expect it to be they are not the company to buy this from they show you one thing but when you get it  it is something else.  They charge you for a limited edition and it is not. I can get the same item for 16 dollars.  They charge 60. So Collectible Racing Books is not a place to deal with.  I am sending the item back. Don't waste your time.
B000CQ01ME,A1UACOLNQ69A1K,the great she-bear,1,1,1,2012-08-22,don't be duped,"first of all, these little bunnies are delicious. as the saying goes, 'you can't eat just one'<br /><br />so why do i hate them? because its all a lie. shame. bs. there is more salt in these treats than in your back of potato chips. more salt than SALTED PRETZELS. i know because i just came from the grocery store where i checked the bags / boxes.<br /><br />annies with their cute little bunny and hype about 'oh gee, you can make book marks out of this box' is a load of advertising hype. the remaining ingredients/ nutrients?<br /><br />well, i sought out this whole wheat bunny from their assortment - and only ordered it because it DOES have some fiber - organic [good]. but the other bunnies don't - besides that, there is nothing else to merit this happy dappy pile of bunny-droppings.<br /><br />ps. i just opened another box and am munching away while i type. delicious."
B003K0XXFG,A3LCET4W7I8XMR,unhappy,0,0,1,2012-10-08,too stale,"Sorry, our favorite cracker snack arrived stale!  Freshness date around 2 months earlier --very disappointed.We will probably not purchase from this resource again."
B0002DGSRO,A32JO2KBIGOUVH,Ballpark Frank,0,0,1,2012-08-07,It Doesn't Grow!,"I wouldn't buy this product again if it was 'free'...  I followed the directions to the letter, and all I got was a sterile cup of soil that ended up molding over time.  When I tried to contact Gimborn Pet Specialties about it, noone ever responded to my emails or letters..."
B001F0RJEE,A4Z5C6AZOJJTL,bones,0,0,1,2010-07-23,Order in the Winter Only,"I ordered chocolates, what I got was a box of melted mess.<br /><br />I'm not knocking the product, but they were lose in the box and melted. I couldn't contact the seller about this problem."
B004728MI4,AJWLSDYCSQNBL,Imelda'sFetish,2,2,1,2012-01-07,Kettle Brand Potato Chips - New York Cheddar,"Kettle Branch Potato Chips New York Cheddar:  These are good if you like kettle fried potato chips that are waaaay salty, on the burnt side, and taste rancid, either because the cheese flavoring or the oil it was fried in was already old.  I want to like this brand of chips and try their new and other flavors every now and then.  But, after having tried all sorts of other brands of kettle cooked chips, these just don't hit the spot for me."
B000G1CPZQ,A10XQJYDEE4CF4,"Dorothy F. Burton ""new celiac cook""",0,9,1,2008-03-05,Just a little too hot,"If I am not mistaken , I think it said mild chili, and this is not mild.  It has jalapeno peppers in it and we're not used to such hot chili. The flavor is very good though and is nice and thick.<br />Dorothy"
B001EQ596O,A1H31XV4OODPAK,Cassandra,1,3,1,2009-10-01,"Fat free and taste free, sorry to say!",REally wanted to like this but it has no taste.  Now I am stuck with 4 canisters.
B000IHJEDE,A2XMNFJIQ8V9KR,not for me,1,1,1,2012-04-09,Not a fan,"If you like burnt cheese this is the snack for you. I'm not a fan, but im sure someone likes them."
B001ACNWY8,AP89F27116P1S,Movie lover,0,1,1,2012-05-10,Difficult to make and bitter taste,"If you don't pour the liquid in slowly like the directions say (and I mean a trickle of liquid) then the texture comes out gooey.  It took me three tries (three different boxes) to get it right.  But even then, I could not get past the bitter taste.  Contrary to what the Chebe folks say, manioc (tapioca) flour has a slightly bitter taste to it.<br />I now have five boxes of Chebe mix to throw away.<br />I have Celiac disease and cannot have gluten, so I am back to trying out different brown rice flour recipes until I find one that works."
B000K296BW,AJUFHXALV1WHR,Charlene Clegg,6,6,1,2010-09-29,What?  No ingredient list?,Where's the ingredient list for this product?  Thought all foods were supposed to have it.  Would never buy any food without first knowing what's in it!
B000TAZPYM,A38R9JGAM2HD4I,Jessica Weakley,0,4,1,2012-08-07,not s fan,I don't think I like ginger. Did not help with the morning sickness.may be good in baking this fall.. I would not recommend
B000EM6PC6,A1EAI23229CIDC,Tea lover,1,12,1,2011-10-17,Get better quality tea for less $$!,"Lipton does taste good but it's not a good quality tea! If you open the tea bag you'll see their not tea leaves but tea dust (cheep). Even the loos lipton tea is described as being ""broken down so you need a fine filter to strain it."" When you steep good tea it should unfurl and look like spinach!<br /><br />They say this tea comes to $0.57 an oz?!?!?! Lets do the math. $27.54 devided by 8oz = $3.44.<br />I buy my tea from Set to a Tea [...]). It's really good tea with flavoring and dried fruit pices. It comes to $3 an oz for a tin or $2.57 for a refill. Weather you buy it loose or in bags you get the same quality tea! I went to a tea party last year (like a tupperware party but more fun) where the chick told us all about the different kinds of tea and gave us samples."
B0029NIGMA,A2FTR68POF9BD5,"J. Krus ""icepulse""",2,5,1,2011-08-22,Slop.,"Maybe my cat is spoiled. We've fed her ""Soulistic"" brand pouches since the day we brought her home. I saw this product when I last shopped for her food. It looked like a real gourmet scene, so lovely was the image of the food on the packaging. Now, I know there's always a disparity between the box image and the actual fare, but this has to be the most glaring, bald-faced LIE in the history of marketing.<br /><br />When I opened the package (which showed a expiration date well into 2012), I felt confused! Almost like I wasn't sure if my eyes weren't playing tricks on me! The entire brown, gelatinous mess slid out like a giant leech into her bowl. After some desperate prep work, mashing things up, I managed to get this glop to a state where it more resembled something that you'd see sliding down the wall in a monkey's cage.<br /><br />My cat took one sniff, and regarded me with a glance that can only be described as a ""how dare you"", and strutted away. Hungry, but with dignity in tact.<br /><br />I WILL get a refund for this gunk. Mark my words."
B008I1XPKA,#oc-R2GTLUGFBPA5AP,Sharon Lovell,1,1,1,2012-10-20,Brooklyn Bean K cups,"If you like weak or watered down coffee, then this is the product for you.<br />One of the flavors I tried was not too bad but the second one of the same flavor was completely different.  There seems to be no uniform, some being very weak and others week.  The coffee is just bland.  Nothing you can do with it.<br />Just don't waste your money on this product.  The cheapest regular low price coffee would be better than this."
B001EQ4H7G,A3LHH530B23B4I,MG,1,3,1,2011-02-23,"Didn't like it, Wrong one","I had bought Nestle Dark Chocolate in a single box at local store and loved it.  Then on Amazon, I saw the 50-count, 2-pack size and the outside of the box in the picture also said ""Dark Chocolate"" so I ordered it.  Much to my surprised, it was awful, and the ingredients were different too.  It showed up as ""Dark Hot"" when I ordered it but I went by the picture online and thought it was just a different name for differentiating it from the regular single boxes of Dark Chocolate.  Nope.  Tasted awful and I ended up embarrassingly giving one box to the needy Food Bin and gave the other opened box to some people at work.  Not the same thing at all even though it says ""Dark Chocolate"" (still does), it is NOT the same as the single box of Dark Chocolate with 8 envelopes sold in pack of 12.  I will not buy the actual one I like at Amazon as the price is about the same as my local store.  But if you like the Dark Chocolate generally sold as 8 packets in a box, be aware it is NOT the same thing as the 50-count box labelled Dark Chocolate on the outside."
B00176E2XM,A67B9RCZALEG2,Adrianne L. Villarreal,1,2,1,2010-12-10,BEEFEATER PACK OF 12,THIS IS NOT A PACK OF 12 BUT OF 3. I AM VERY UNHAPPY. PRODUCT IS NOT AS DESCRIBED  DO NOT ORDER IF YOU EXPECT 12 BONES. RIP OFF.  AMAZON SHOULD BE ASHAMED.
B0000CEU6T,A2WEL5QJZBOH6C,KENNETH BRENIZER,1,3,1,2012-02-14,tree bark taste better so OLD.........,I've worked in a few Coffee houses and this is the worst crap I've come a crossed. It taste like tree bark ...their is no coffee oil left in this CRAP..............JUST buy Folgers before you buy this blue mountain crap coffee..I wish I could get my $$$$$ back don't EVEN BUY>>>>>>>>>>>>> -1 vote
B0000DGD48,A1MIWXN2WN6W1C,Joanna Bell,2,2,1,2010-12-16,Big Red Gum Contains Aspartame,"For many years, Big Red and Denteyne were my favorite chewing gums.  Both had a wonderfully clean taste that helped to cover up onion and/or garlic breath.  However, I noticed an unpleasant bitter taste to the Big Red gum. Every time I chewed it, I got a bad headache. If I had more than one stick, I became dizzy. I actually fell one time. Trying to understand the reason for my falling and dizziness,  I looked at the ingredients  on the packaging of everything I was eating. Much to my surprise, there was a change in the Big Red ingredients and this gum now contains ASPARTAME.  It took me a while to put together the bitter taste with the gum.  I do not consume ASPARTAME.  I'm now trying to find a gum with real cane sugar and/or stevia.  I cannot find a single one? For more information about Aspartame, Google its side effects on the Internet. You may be surprised."
B0044M10OK,A25LQ70JDDDDXF,"jdp505 ""jdp505""",1,3,1,2011-09-17,White BBQ Sauce,"I do not like tis BBQ Sauce! To me, it has a rancid taste and I like any ""red BBQ sauce"" much, much better. Perhaps the manufacture used old mayonnaise to fabricate this white sauce, however personally, I do not like the flavor. The shipment was packaged just fine and it is that actual tang which I find offensive. I will not purchase this again!"
B0018CG13Y,A3XAQ8QCOOYDY,Snowbell,3,3,1,2010-11-28,Cat's Unhappy,I bought this cat food at Tractor Supply. My cats hate this food. They won't eat it.<br />It is so hard my cat's have a hard time trying to eat it. My cats are very unhappy with this food. I would not buy again.
B003N2ZUJS,AIQ7FISKFQSXM,Soggy Bottom,1,3,1,2012-02-15,What?,This is $3 a bottle at Publix.. and Publix is EXPENSIVE! Why is is $6.50 a bottle here? Should this be a 6 pack and the listing is a mistake?
B000EPMP2M,A1OFDYUWBQ1TFX,"Robin N. Harbin ""Magic Emperor""",0,0,1,2012-01-12,Feed It To Prisoners,"Never again will I assault my mouth with a product from this company. I'd rather eat a box of fermented jockstraps. Maybe that's going a little far, but this... filth isn't fit to feed to my dogs. I think that the federal and state governments need to buy this wholesale and feed it to prisoners. You want reformed inmates? Make them eat this and the US's prisons will be empty.<br /><br />1.) Empty noodles into the box.<br />2.) Gag.<br />3.) Separate noodles with a fork.<br />4.) Pour sauce over noodles.<br />5.) Gag.<br />6.) Heat for 2 minutes.<br />7.) Stir concoction, gag, take a bite, spit it out, swallow your pride, and throw it away.<br />8.) Eat something else.<br /><br />""What would you have wanted to know before you purchased the product?"" That it tasted terrible. Specifics: the noodles were rubbery, yet tore like parchment, and that the sauce was made from the condensed secretions of dung beetles and slugs."
B000CRHQN0,A3SC2WN4Y8KF3J,Jill,1,1,1,2012-08-01,Questionable quality,I usually buy these from Trader JOes but thought it would be easy to buy a box of them.  The two bars I have opened looked like the chocolate was crumbling off and smearing all over the inside of the package.  They also taste a bit odd.  I wouldn't recommend purchasing.
B001LNZG9U,A1BVU7F2T8EUKS,DKDC,1,2,1,2010-06-28,AWFUL,"I don't know how they did it - but this is by far the worst tasting carrot juice I have ever had.  I think it has to do with the long shelf life - expires in 2012, I drank it in 2010 (well I tried to drink it).  It was probably bottled in 2007 or something.<br /><br />YYEECCHH!!"
B000KAFD0W,A2YWGRA38FBYE9,jenifer0505,0,0,1,2012-08-03,Tasted like throw up,"I am a low carb expert.... eating this way for over 10yrs.  Since I had a carrot cake craving, I ordered.  There's 45 minutes I'll never get back.  I'm not kidding, this actually tasted like barf.  Totally disgusting.  All of mine went in the trash... couldn't even bring myself to feed it to my dogs."
B001397WYY,A1ZGNS0OCHONBM,C. J. Brown,5,9,1,2010-11-07,"The cat, the dog, nor the grackles would touch it","I bought a can of this for the novelty of seeing how my cat would react to a can of cat food that cost almost a buck fifty.  He's normally not a picky eater and routinely eats canned Friskies or 9-Lives.  I opened the can and placed the contents into a clean feeding bowl and presented it to him in his normal feeding place on the counter (up away from the dog).  He took a sniff and recoiled from it.  I then offered him a can of his regular food that he happily ate.  Well, that didn't go well.  So I then offered it to our Lab/Golden mix, a dog that loves nothing more than snapping up the cat's food if it is left within her reach.  One sniff and she jerked her head back from it and walked away.  Next step was to fling it out into the back yard where the grackles (an omnivorous bird common to South Texas) scavenge for moldy bread, pizza bones, stale chips and pretty much anything else we toss out.  Nope, the grackles wouldn't touch it either.  But the fire ants love it.  They are all over it and within a few days it will be gone."
B001EO5Q64,A36FN6ZJX7YRHB,Jeanne,2,8,1,2012-07-26,Not as advertised,"I have ordered this product before and have always been happy. However I was very disappointed with this order as one of the tubs was NOT extra virgin. The product was yellow and had a burnt smell which means it was not cold pressed extra virgin, even though it was labelledcas such  Very deceptive and dishonest business practice."
B002L7WXF0,A1NASHF2NH7WV9,Rev Shoshana,0,1,1,2011-07-15,way too salty,I know others like salt more than I do but I am not on a salt free diet or anything like that.  I love sausage but this was way too salty for my taste.
B000LKZK36,AJLQL0MIVGDOK,J. Webster,1,2,1,2008-05-02,Extremely foul taste!,The first split second after popping one of these in to my mouth wasn't so bad. Then reality set in. The taste that overcame my mouth was honestly the worst I think I've ever experienced. I can't even describe it. I immediately spit it out and promptly tossed the two packages I bought. Yuk!
B003UIFA6S,AQSOLX4553LBH,Claire,2,3,1,2011-10-29,DO NOT BUY! Boxes arrived full of GRAIN WEEVILS!,I was excited to try this pasta (along with a few other products from the same brand). I opened the box and out came about a dozen grain weevils along with the pasta! DISGUSTING! I don't know where these products are being shipped from but the warehouse must have a pretty serious infestation. I don't think I'll be buying dry food online ever again.
B002C4HZ00,A17XS25H0YFGEI,Lou,6,8,1,2011-03-10,All 12 cans were terribly banged up and dented!,"I've used Cento San Marzano DOP certified tomatoes many times in the past and was always pleased with the quality of these great tomatoes.<br />That said, this is the 1st time I've ordered this item from Amazon and ALL 12 cans arrived completely dented and banged up!<br />Terrible presentation for an expensive item.<br />As an aside, none of the cans I received has a ""DOP CERTIFIED"" label but only ""CERTIFIED"" and no serial # on the side of the cans so I'm not sure if these tomatoes are actually DOP certified or not???"
B004NZAI8M,A11A9AVEM5EVU4,"James Papas ""Treecat""",5,5,1,2011-09-12,"Worst coffee I have purchased on Amazon ever, run, dont walk","I buy all my high end coffee on amazon. I have had great luck for years with organic and decaf whole bean coffee. When this came, it smelled wierd and we brewed and also tried expresso. This stuff is rank. Also, it is worth stating, it is near the exp. date. Amazon sent me more without asking if I wanted a refund, and it is bad too. I am going to ask for my money back. I can not afford to buy expensive organic coffee that is not drinkable. Please consider my review before wasting your money on this stuff"
B000MPDRX0,A2AVEP5YY3RXDX,Puppypaws98,4,4,1,2009-11-23,Charms weren't charming,"I had ordered the sweet and sour Charms before and was very happy with them.  So I was very disappointed when the sweet pops arrived.  A large amount of them were not only broken but shattered.  Also, all but about 10 of them where cherry.  Don't get me wrong, I like cherry.  But other flavors were supposed to be in there.  I only got one watermelon and one blue raspberry.  I will not be ordering from this company again."
B001EPQU5E,A2X0KDFV784UTB,"Burgher ""Austen fan""",0,0,1,2011-06-01,Folgers Creme Brulee coffee not satisfactory.,"I recently ordered three packages of the Folger's Creme Brulee coffee and have been very dissatified with it.  The Creme Brulee flavor does not come through at all in this coffee.  Having purchased this blend from other coffee companies in the past which were very good, I feel that the Folgers product does not measure up.  Will not buy it again."
B000T8TEZU,ARYSDAZNRXN6G,A. Crafton,7,9,1,2011-12-09,"If you can't find Ipecac syrup, get this","Have you ever experienced a whole-body shudder? If not, this will give you one.<br />If anyone in my family consumes something that is poisonous and we need to induce vomiting to save them from it, I'll give them a taste of this Walden Farms product and surely they will live. I can't even begin to describe the taste or texture of this product in any way that is acceptable to Amazon; but if you can get some Smuckers Sugar Free caramel sauce then do it! Avoid the Walden Farms product unless you just love torture!"
B00166BADI,AHGQX1CCWZ3WV,MajorDutch510,1,2,1,2010-08-06,NOT CHOLESTEROL FREE,"I bought this because the amazon page says that it is ""cholesterol free."" It isn't...it actually has more than most (I think around 40% of your daily intake in one serving). Plus it tasts REALLY bad (I've been mixing it with Muscle Milk to cover the taste because I'm too cheap to just throw it away), it's extremely grainy (kinda coats your throat going down making it super gaggy) and sometimes all the protein in it dumps out and coagulates into a nasty ball inside the shake ball in my shaker-cup if I don't drink it fast enough...I've eaten some pretty horrible stuff (mostly on dares) and I can't handle a Universal only protein shake...too nasty. I'm sticking souly to Muscle Milk and Optimum Nutrition brand protein powders...lower cholesterol (Muscle Milk is only 5% per serving) and MUCH better taste."
B001D0DMME,A2W3L3BKR0XJ8F,"FeRoCiiOuS ""FeRoCiiOuS""",6,13,1,2011-04-15,Warning CONTAINS SOY,"This contains Soy, I wish It was mentioned in the details. Soy has many negative side effects, and its linked to a similiar to estrogen hormones which isnt good for men.<br /><br />~PROS~<br /> -Tastes Great<br /> -10g Protein<br /> -All natural<br /> -Gluten/Wheat Free<br /> -Low Glycemic Index(45)<br /> -3g FIBER<br /> -Non GMO, No transfats<br /> -Dairy/Cholesterol free<br /><br />~Cons~<br />Contains Soy Crisp (Soy protein isolate, Tapicoa Starch)<br />And Soy lecithin.<br /><br />Soy protein isolate is horrible Do a google search"
B000SDMFHA,A1UGLVX2G75VAA,"Peter Liu ""Pete""",0,1,1,2012-03-12,IKEA beans are better than this,"I got some IKEA's dark roast beans while waiting for my Lavazza Pienaroma. Finally the shipment arrived. When I opened the package the small was very good. It was very intense, creamy with a hit of little chocolate. So I pulled my 1st shot of espresso and tried it and fell off my chair.<br />The taste was light, unfocused, and without any finish. I felt like I was drinking diluted coffee. The almost bland liquid basically just disappear in the mouth and that's it. Is it because of this ""air roasted"" feature? Who knows. I do know comparing to the IKEA I say I over paid for the Lavazza. Will have to try brewing them as regular coffee and see. Bottom line: very disappointed."
B004I8GT5K,A38SECD8IZ1PTV,14ALL,0,6,1,2011-07-10,Took Expensive & Tastes Awful,"At $8.00, I was expecting a box of these things.  I got a single one in the mail.  It tasted nasty.  What an incredible waste of money.  We passed it around the home and everyone agreed this is tastes nasty.  Recommend that you avoid this product."
B001VIYCK4,A3TVZM3ZIXG8YW,christopher hayes,18,24,1,2010-12-04,"Filler food is empty, leaves your cat always needing more","This review will make me sound really stupid, but whatever. I don't really care as long as people find out what's real and can avoid my mistakes.<br /><br />I got my wonderful little sweet Bella Bean when she was a few days shy of three years old. She had been bounced around from house to house and eating whatever was cheap. I have had cats around me my entire life, for about twenty-five years now. My mother always just fed them whatever, the kinds of food you buy in the supermarket - Friskies, Nine Lives, Kit & Kaboodle, stuff like that. And our cats were always fine, at least in terms of their eating habits. They would eat in the morning, stop when they were done, come back, and eat some more when they got hungry.<br /><br />My housemate at the time was working for Hill's and assured me that this was the best food ever made, so great, so on and so forth. I now know that she is an utter buffoon, but I initially trusted her judgment, which is so unfortunate because she doesn't think. She also had plenty of coupons for free or deeply discounted bags, which made it a much more attractive choice.<br /><br />I first tried feeding the little Bean an unmeasured amount of Science Diet in a bowl, but that didn't work, as she would devour it in one sitting. So then I took to measuring it, and she did the same thing. Then I started parsing it out to twice a day. That didn't work either, because she would start going crazy in the middle of the day, running around, intentionally destroying things, deliberately spilling her water, crying, etc., until she got more food. So then I split it into three servings. Same thing. Then it got to be four servings. That was a little better, but it was too much maintenance and unrealistic to be around every day to feed her four times. So then it went back to three. All the while, I was trying to reduce the amount of food I was feeding her to less than 3/4 of a cup because she was a little chubby. Reducing was hell. She became even more hungry, but I figured she would get used to it. Not really.<br /><br />For over a year, she would wake me up every morning looking for food in a serious way, knocking things off my desk, ripping up any paper she could find, scratching at the door and committing general acts of mischief. As soon as she got food, she was back to her sweet self, but only for three or four hours.<br /><br />We thought she was bored, we thought she was a little nutty, and maybe even had a kitty eating disorder. She always wanted food. It was kind of funny but in the end it was just sad.<br /><br />A few weeks back, we took her to a new (good, non-money factory) vet for her second checkup since I've had her. I talked with him about her being always hungry. He asked what she ate, and I told him the adult indoor Science Diet. Without saying as much, he basically told me that this food is garbage and I should look for something else. He said cat food should have a protein followed by a carbohydrate as the first two ingredients. Science Diet does, in a very loose, by-product kind of way - ground up slaughterhouse leftovers and corn dust. Then they put a bunch of vitamins in it to make it ""healthy,"" instead of just using good ingredients from the beginning. Not that I care about spending money on the Bean, but this food is way too expensive for what it is.<br /><br />So we began transitioning her onto Wellness indoor formula about two weeks ago. She is still eating 50 percent Science Diet with 50 percent Wellness (you really shouldn't just give a cat different food one day out of the blue) but SHE NEVER FREAKS OUT ANYMORE. It's amazing. And it's 100 percent because she is eating real food now, along with that sawdust and chicken hearts I still regrettable have to feed her. We have her down to eating twice a day, only 1/3 cup in TOTAL. She was eating three times a day, 5/8 of a cup in total. Now she eats some in the morning, walks away, eats some more a few hours later, and then looks for dinner about twelve hours after her initial feeding. No more knocking things over, no more trashing Dad's papers on the desk, no more howling, no more deliberately spilled water on the floor. It's incredible.<br /><br />I feel so bad that I was doing this to her for so long. We really thought she was just being dramatic or whatever. But no, she was genuinely hungry because she wasn't eating any real food.<br /><br />Do your cat a favor - buy her or him so food made with real ingredients, things you would eat - Wellness, Halo, Innova, Evo, whatever. Figure it out for yourself, but please don't feed your cat this. It's garbage."
B001FSJCPK,A3QW4BU5ALDMG6,"Nom de Plume ""Sci Fi Afficionado""",1,2,1,2010-11-19,Just Awful,"My cats wouldn't eat them even without pills in them. I have one cat who is fussy so this wasn't a surprise, but I have another cat who will eat anything on the floor, including non-food items, but would not touch these ""treats."""
B001SJHNKC,A323QG4U4GBKA6,Chris T,0,0,1,2012-06-09,Disappointed,"I discovered the Cliffhanger Espresso a month ago at my local Safeway, deciding to try something new.  Using it in my super automatic machine, I found it delicious - a medium espresso roast, well balanced, chocolate overtones. It was not excessively oily and easily fed through my machine.<br /><br />I was hooked.  So I subscribed to a 2-pack of 12.3-ounce cans.  They were horrible.  The beans were sour smelling and tasting. The expiry on the cans was April 16, 2013.  (Unrelated, one of the cans also had a fine animal hair between the lid and the seal, but this could have slipped in anywhere, including at the Amazon warehouse.)<br /><br />This may be just a batch problem - bad beans - however I will not purchase this product again.<br /><br />What a disappointment."
B000TV8STA,A2I9TKKGBY72F8,Mr Magoo,1,3,1,2011-05-30,Don't waste your money,I bought this spice with high hopes of enhancing my low and slow cooking.  This product has no heat and adds a disgusting flaovr profile to every dish I have prepared.  I can't emphaisis this fact tt has no heat.<br /><br />Best Wishes
B001EQ5JLE,A3LIBX1884RRPR,"S. Modak ""S. Modak""",2,22,1,2009-10-27,Horrible Tea,"I am from West Bengal, India. I grew up with finest quality Darjeeling and Assam tea. I never got such good tea here in the US. All the glowing reviews made me buy this tea thinking that I would at last find a good tea. The tea is simply horrible. I am not sure how the other buyers are making this tea but this tea is far from strong and it has no flavor. Two packs of simple Lipton tea make a better cup. Don't waste your money on this one."
B001EO5TWU,A306Y9XIJKL146,"Malakhova Olena ""Lenchick""",2,3,1,2009-11-13,Impossible to drink,"Terrible experience: difficult to dissolve, unattractive looks of drink, bad taste. Better to buy normal product (ready to drink)."
B001KQAR24,A32T88YBPOVC0B,Jackson L Harris II,0,1,1,2012-10-02,Bitter surprise,"I have enjoyed Nutiva Organic Shelled Hempseed for three years.  But I just received a three pound bag that was puffed up with air.  When I opened it up, it still smelled like hemp seed so I took a bite and swallowed it.  Not only did it taste bitter, but it burned my throat!  Amazon is refunding my money and I am going to try a different brand of hemp seed.  I suspect improper packaging or storage which is a shame because Nutiva's product is really good when it is fresh."
B004SRH2B6,A1KVMHIX6JS4LP,"Franz Wallace ""D wallace""",2,3,1,2010-10-11,nasty,"I am from Jamaica, and I had coconuts straight from the trees and this does not taste natural at all, as a matter of fact this is the worst tasting coconut water I have ever tasted.  I was very disappointed, Zico does not come close. I have to give VITA COCO FIVE STAR and this None."
B000CQC04Q,A1X1SCXSV7SE10,C. Arnold,4,10,1,2007-04-03,Locorice is hidden ingredient in Stash Teas,"Locorice even in small amounts raises my blood pressure to dangerous levels. My doctor began to have problems regulating my high blood pressure soon after beginning to drink Stash teas, which (almost all) I discovered contain licorice.<br /><br />I recommend either that Stash remove licorice from their teas or they carry a warning label for persons with high blood pressure be aware."
B003SBX942,A3HEZ1IPNCFAEG,mike,3,5,1,2011-03-30,not organic,"ordered a case of this, it said it was organic lemon lime soda and a picture of organic is there to. but i got natural lemon lime soda"
B001SAZOGQ,A2Y8MLODHOO5ID,quanarose,1,1,1,2011-10-07,Tasteless,"The Badia Cilantro, 0.25-Ounce (Pack of 12) has very little taste and, what flavor there is, doesn't resemble cilantro.  It is reminiscent of a stale oregano.  This was a very disappointing purchase and I won't be buying any Badia products again."
B003DIIMLK,A14DFCE6FVU07L,FLRoss,1,4,1,2011-04-28,ICK!,"What happened Annie?.. There are very few Annie products that id say ""YUCK"" to.. this is prob the only one, really. But, yeah. Just NOT good. I cant understand if some of the other reviewers have just been eating WAAAY too much, bad, gluten free food and permanently damaged their taste buds, or what..??? But these just arent tasty."
